Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Unemployment_rate,Inflation_rate,GDP,Status
4,4,6,11,0,15,34,13,10,10,11,12,122.8,1,0,0,1,0,0,18,0,8,8,8.0,12.93375,8,8,8,12.93375,9.4,-0.8,-3.12,1
4,8,1,7,0,8,67,13,16,15,17,19,150.0,0,0,0,1,0,0,34,0,5,0,0.0,7.3999999999999995,5,0,0,6.874999999999999,13.9,-0.3,0.79,0
4,0,1,3,0,15,39,13,9,9,5,5,131.8,0,0,0,1,0,0,18,0,7,9,7.0,12.571428571428571,7,8,7,14.428571428571429,11.1,0.6,2.02,1
4,0,1,16,0,15,49,13,24,24,0,17,132.1,1,0,0,1,0,0,19,0,5,9,4.0,13.75,5,13,4,14.333333333333334,10.8,1.4,1.74,1
4,0,4,13,0,15,36,13,9,9,0,20,127.4,1,0,0,1,0,0,20,0,6,8,6.0,11.166666666666666,6,6,6,11.333333333333334,7.6,2.6,0.32,1
4,0,4,11,0,15,54,13,9,9,16,17,129.5,1,0,0,1,0,0,18,0,8,8,7.0,12.324285714285711,8,8,7,12.324285714285711,10.8,1.4,1.74,1
4,16,1,13,0,16,39,13,8,8,11,1,126.7,0,0,1,1,0,0,21,0,6,6,6.0,12.166666666666666,6,7,6,11.714285714285714,13.9,-0.3,0.79,1
4,3,2,13,0,15,37,13,9,10,19,5,116.5,0,0,0,1,0,1,18,0,6,11,5.0,11.142857142857142,6,11,4,11.25,16.2,0.3,-0.92,1
4,0,1,13,0,15,41,13,28,28,18,20,119.1,1,0,0,1,0,0,18,0,6,9,4.0,11.0,6,9,4,10.75,7.6,2.6,0.32,1
4,0,2,11,0,15,66,13,9,8,19,21,126.5,1,0,0,1,0,0,18,0,8,8,7.0,12.914285714285713,8,8,7,12.914285714285713,12.7,3.7,-1.7,1
4,0,4,8,0,15,73,13,16,9,14,0,149.8,1,0,0,1,0,1,18,0,6,6,6.0,13.833333333333334,6,6,6,14.166666666666666,16.2,0.3,-0.92,1
4,0,1,16,0,15,26,13,9,24,4,17,115.1,1,0,0,1,0,0,19,0,6,8,6.0,13.857142857142858,6,9,5,13.4,13.9,-0.3,0.79,1
4,14,1,15,0,5,43,13,16,9,17,6,124.5,0,0,0,1,0,1,34,0,6,7,6.0,13.714285714285714,6,6,5,12.8,16.2,0.3,-0.92,0
4,0,2,11,0,15,40,13,8,24,16,0,128.3,1,0,0,1,0,1,18,0,8,8,7.0,12.642857142857142,8,8,7,12.642857142857142,12.7,3.7,-1.7,1
4,0,1,11,0,15,66,13,10,10,19,21,136.0,0,0,0,1,0,1,18,0,7,7,6.0,12.916666666666666,7,7,6,12.916666666666666,7.6,2.6,0.32,1
4,5,1,6,0,15,54,13,24,16,19,19,140.0,1,0,0,1,0,1,20,0,6,8,6.0,15.625,6,8,6,15.857142857142858,13.9,-0.3,0.79,1
4,14,1,10,1,15,43,13,10,10,19,21,126.3,0,0,0,1,0,1,26,0,5,7,0.0,7.3999999999999995,5,8,0,6.874999999999999,16.2,0.3,-0.92,0
4,5,1,8,0,15,28,13,24,24,0,12,126.9,0,0,0,1,0,0,21,0,6,8,6.0,11.714285714285714,6,7,6,12.0,7.6,2.6,0.32,1
4,4,1,9,0,15,27,13,9,16,11,12,115.8,1,0,0,1,0,1,19,0,5,7,5.0,11.6,5,5,5,11.6,12.4,0.5,1.79,1
4,14,1,14,1,15,26,13,9,10,4,17,100.0,1,0,0,1,0,0,24,0,6,11,1.0,10.0,6,6,0,6.874999999999999,9.4,-0.8,-3.12,0
4,14,1,14,1,15,43,13,24,9,11,0,102.5,0,0,0,1,0,1,27,0,6,16,1.0,10.0,6,13,0,6.874999999999999,8.9,1.4,3.51,0
4,3,1,16,0,15,27,13,9,10,14,6,131.5,0,0,0,1,0,0,21,0,5,10,0.0,7.3999999999999995,5,9,2,13.5,7.6,2.6,0.32,0
4,0,1,9,0,15,42,13,8,8,16,17,147.0,0,0,0,1,0,1,18,0,5,7,4.0,13.0,5,8,3,12.333333333333334,9.4,-0.8,-3.12,1
3,0,4,3,0,15,45,13,10,10,11,17,122.5,0,1,0,1,0,1,19,0,6,6,6.0,13.333333333333334,6,6,6,14.5,10.8,1.4,1.74,1
4,0,3,15,0,15,18,13,24,24,5,6,117.5,1,0,0,1,0,0,18,0,6,9,4.0,11.25,6,13,2,12.5,9.4,-0.8,-3.12,0
4,6,1,11,0,15,36,13,9,24,11,21,150.0,0,0,0,1,0,1,19,0,7,9,5.0,13.85,8,9,7,12.19285714285714,11.1,0.6,2.02,1
4,4,1,11,0,15,46,13,24,8,0,12,127.5,1,0,0,1,0,1,19,0,7,8,6.0,13.741666666666667,8,9,7,14.9125,16.2,0.3,-0.92,1
3,8,1,10,1,11,54,13,21,17,5,6,140.0,0,0,0,1,0,0,33,0,6,7,6.0,15.333333333333334,5,5,5,15.8,11.1,0.6,2.02,1
3,8,1,9,0,8,39,13,24,20,5,1,130.0,0,0,0,1,0,0,34,0,5,6,5.0,11.0,5,5,5,13.8,12.4,0.5,1.79,1
4,0,1,13,0,15,46,13,24,24,19,21,133.3,0,0,0,1,0,1,20,0,6,6,6.0,12.0,6,7,6,12.857142857142858,11.1,0.6,2.02,1
4,14,2,0,0,15,54,13,28,28,18,20,97.0,1,0,0,1,0,0,28,0,5,5,0.0,7.3999999999999995,5,5,0,6.874999999999999,7.6,2.6,0.32,0
4,5,1,11,0,15,26,13,24,24,11,5,112.0,1,0,0,1,0,1,19,0,8,15,7.0,11.571428571428571,8,15,7,11.571428571428571,12.7,3.7,-1.7,1
4,0,2,15,0,15,54,13,24,10,0,12,123.6,1,0,0,1,0,0,18,0,6,10,6.0,12.857142857142858,6,6,3,12.666666666666666,12.7,3.7,-1.7,1
4,14,1,15,0,8,43,13,9,9,0,3,130.5,0,0,0,1,0,0,34,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,15.5,2.8,-4.06,0
4,0,2,0,0,15,46,13,24,16,0,6,133.3,0,0,0,1,0,0,19,0,5,5,5.0,13.0,5,5,5,13.2,9.4,-0.8,-3.12,1
4,0,1,15,0,15,29,13,24,10,19,21,132.1,0,0,0,1,0,1,21,0,6,9,5.0,11.0,6,8,5,12.0,15.5,2.8,-4.06,1
4,0,1,9,0,15,43,13,10,24,19,1,100.0,0,0,0,1,0,0,21,0,5,12,3.0,12.0,5,12,1,15.0,16.2,0.3,-0.92,0
4,0,1,13,0,15,71,13,8,10,19,21,140.4,0,0,0,1,0,1,22,0,6,6,5.0,12.6,6,6,6,13.0,10.8,1.4,1.74,1
4,0,1,3,0,15,64,13,9,9,11,17,141.7,0,0,0,1,0,1,18,0,6,8,5.0,13.4,6,7,6,13.166666666666666,9.4,-0.8,-3.12,1
4,3,2,13,0,15,42,13,10,10,5,21,119.7,0,1,0,1,0,1,18,0,6,9,6.0,11.333333333333334,6,9,6,11.571428571428571,15.5,2.8,-4.06,1
4,0,1,6,0,15,34,13,9,24,19,21,122.5,1,0,0,0,0,0,25,0,5,14,4.0,13.5,5,10,4,14.25,9.4,-0.8,-3.12,0
4,14,1,16,0,5,43,13,9,9,19,17,140.0,0,0,1,0,0,0,24,0,6,11,3.0,11.75,6,14,3,10.333333333333334,16.2,0.3,-0.92,0
4,0,2,9,0,15,22,13,10,9,11,12,119.1,1,0,0,1,0,1,20,0,5,5,5.0,11.6,5,5,5,13.6,12.4,0.5,1.79,1
4,14,1,9,0,15,26,13,10,24,19,15,122.7,0,0,0,0,0,0,25,0,5,5,0.0,7.3999999999999995,5,9,0,6.874999999999999,10.8,1.4,1.74,0
4,0,1,9,0,15,36,13,8,9,19,1,117.9,0,0,0,1,0,1,20,0,10,13,9.0,12.9,10,12,10,12.363636363636363,8.9,1.4,3.51,1
4,8,1,11,0,8,39,13,9,8,11,6,130.0,0,0,0,1,0,0,23,0,8,8,8.0,13.22,8,8,8,13.22,9.4,-0.8,-3.12,1
4,3,3,11,0,15,38,13,9,10,16,3,120.0,1,0,0,1,0,1,19,0,8,8,7.0,13.151428571428571,8,8,7,13.151428571428571,10.8,1.4,1.74,1
4,16,1,1,0,16,39,13,10,10,19,1,130.0,0,0,1,0,0,0,29,0,6,13,3.0,12.75,6,8,3,11.333333333333334,13.9,-0.3,0.79,0
4,0,3,15,0,15,27,13,9,10,0,17,116.8,1,0,0,1,0,0,21,0,6,8,6.0,11.333333333333334,6,8,4,12.25,11.1,0.6,2.02,1
4,0,1,0,0,15,47,13,9,24,19,5,123.4,1,0,0,1,0,1,18,0,6,10,6.0,13.25,6,13,5,14.142857142857142,11.1,0.6,2.02,1
4,0,3,8,0,15,40,13,8,10,16,17,127.2,1,0,0,1,0,1,18,0,6,6,6.0,15.0,6,6,6,12.833333333333334,8.9,1.4,3.51,0
4,0,1,16,0,15,28,13,2,9,9,3,103.4,0,0,0,1,0,0,19,0,5,6,5.0,14.4,5,6,5,13.0,7.6,2.6,0.32,1
4,3,1,9,0,15,47,13,24,24,0,0,124.1,0,0,0,1,0,0,18,0,5,8,5.0,12.4,5,6,5,10.8,8.9,1.4,3.51,1
3,14,1,12,0,5,43,13,8,10,16,17,99.5,1,0,1,0,0,1,34,0,7,13,1.0,16.0,7,12,0,6.874999999999999,8.9,1.4,3.51,0
4,3,1,10,1,9,36,13,10,10,3,3,124.9,0,0,0,1,0,0,29,0,5,10,5.0,13.571428571428571,5,14,5,12.333333333333334,16.2,0.3,-0.92,1
4,0,1,13,0,15,27,13,24,24,19,5,118.9,1,0,0,1,0,1,19,0,6,8,5.0,11.666666666666666,6,9,5,12.666666666666666,12.4,0.5,1.79,1
4,5,1,13,0,15,31,13,24,24,5,15,118.8,1,0,1,0,0,0,22,0,10,16,6.0,11.833333333333334,7,8,2,13.0,16.2,0.3,-0.92,0
4,0,1,15,0,15,40,13,10,8,19,17,137.0,0,0,0,1,0,1,20,0,6,8,6.0,11.166666666666666,6,10,5,10.6,15.5,2.8,-4.06,1
4,14,1,14,1,15,4,13,10,10,23,25,100.0,0,0,0,1,0,0,34,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,12.7,3.7,-1.7,0
4,5,1,7,0,15,39,13,10,8,19,21,120.0,0,0,1,0,0,0,30,0,10,16,8.0,11.75,10,16,6,12.166666666666666,7.6,2.6,0.32,0
4,0,1,13,0,15,46,13,24,24,0,0,122.8,0,0,0,1,0,0,18,0,6,7,6.0,14.0,6,7,6,14.0,10.8,1.4,1.74,1
4,0,1,13,0,15,39,13,8,9,19,12,121.6,0,0,0,1,0,0,18,0,6,6,6.0,12.833333333333334,6,6,6,12.0,12.4,0.5,1.79,1
4,0,2,8,0,15,62,13,16,24,14,6,149.2,1,0,0,1,0,0,18,0,6,11,4.0,12.25,6,10,3,11.666666666666666,9.4,-0.8,-3.12,1
4,3,4,11,0,15,62,13,20,24,17,6,140.0,1,0,0,1,0,0,18,0,8,8,7.0,14.828571428571427,8,8,7,14.828571428571427,12.7,3.7,-1.7,1
4,0,2,8,0,15,71,13,8,8,19,21,133.4,1,0,0,1,0,1,19,0,6,7,5.0,11.4,6,8,5,12.8,12.7,3.7,-1.7,1
4,0,1,5,0,15,48,13,10,10,19,21,126.2,1,0,0,1,0,1,19,0,6,6,6.0,13.0,6,8,6,12.5,10.8,1.4,1.74,1
4,0,5,11,0,15,68,13,24,24,19,21,127.8,0,0,0,1,0,1,18,0,8,8,7.0,13.671428571428573,8,8,7,13.671428571428573,12.7,3.7,-1.7,1
4,16,1,1,0,16,67,13,10,8,0,5,150.0,0,0,0,1,0,1,21,0,6,9,6.0,12.666666666666666,6,8,5,12.8,13.9,-0.3,0.79,1
4,0,2,9,0,15,27,13,24,9,19,21,113.7,1,0,0,0,0,0,20,0,5,10,2.0,10.0,5,12,1,13.0,7.6,2.6,0.32,0
4,3,1,9,0,15,28,13,22,9,0,5,117.8,1,0,0,1,0,0,20,0,5,10,5.0,13.5,5,8,5,12.333333333333334,13.9,-0.3,0.79,1
4,0,1,11,0,15,58,13,17,24,17,12,136.7,0,0,0,1,0,0,19,0,7,8,7.0,12.67,8,8,8,13.55,11.1,0.6,2.02,1
4,0,1,13,0,15,69,13,24,8,0,12,144.7,0,0,0,1,0,0,20,0,6,8,6.0,14.5,6,7,6,15.428571428571429,16.2,0.3,-0.92,1
4,3,3,11,0,15,60,13,22,24,0,1,139.8,1,0,0,1,0,0,18,0,7,7,7.0,13.685714285714283,8,8,8,15.3875,13.9,-0.3,0.79,1
4,17,1,3,0,15,26,13,10,8,5,6,113.7,0,0,0,1,0,0,20,0,6,8,5.0,11.0,6,10,3,10.666666666666666,12.7,3.7,-1.7,0
3,8,1,6,0,8,54,13,17,20,17,20,140.0,0,0,1,0,0,0,29,0,9,16,7.0,11.555555555555555,7,12,5,13.2,7.6,2.6,0.32,0
4,0,1,11,0,15,38,13,9,9,11,12,119.6,1,0,0,1,0,1,20,0,7,8,7.0,14.00375,8,11,7,13.812857142857142,15.5,2.8,-4.06,1
4,2,2,9,0,15,52,13,8,10,19,21,123.7,1,0,0,1,0,1,22,0,5,8,4.0,12.0,5,8,4,11.4,16.2,0.3,-0.92,1
0,0,1,14,1,15,43,13,27,9,0,1,143.0,1,0,0,1,0,1,34,0,6,9,5.0,14.166666666666666,6,7,6,14.166666666666666,16.2,0.3,-0.92,1
3,6,1,10,1,15,36,13,10,10,4,0,100.1,0,0,0,1,0,0,31,0,5,5,5.0,14.0,5,5,5,13.8,8.9,1.4,3.51,1
4,0,1,5,0,15,34,13,9,10,16,12,119.4,0,0,0,1,0,1,21,0,6,7,5.0,13.8,6,6,6,12.833333333333334,16.2,0.3,-0.92,1
4,0,1,14,1,15,37,13,8,8,18,20,122.1,0,0,0,1,0,0,21,0,6,8,5.0,12.8,6,10,6,11.857142857142858,7.6,2.6,0.32,1
3,14,1,8,0,13,4,13,24,24,0,0,100.0,0,0,0,1,0,0,24,0,6,6,6.0,12.166666666666666,6,6,6,13.833333333333334,7.6,2.6,0.32,1
4,14,1,14,1,1,89,13,28,24,9,19,101.0,0,0,0,1,0,0,32,0,6,9,4.0,12.0,6,12,4,11.5,7.6,2.6,0.32,1
4,4,2,14,1,15,20,13,16,24,5,0,111.8,1,0,0,1,0,1,19,0,6,8,6.0,10.833333333333334,6,9,6,11.5,10.8,1.4,1.74,1
4,14,1,11,0,15,54,13,16,16,14,15,140.0,1,0,0,1,0,0,24,0,8,8,8.0,13.385,8,8,8,13.385,9.4,-0.8,-3.12,1
4,3,4,16,0,15,29,13,9,9,0,1,124.4,1,0,0,1,0,0,19,0,6,14,6.0,15.666666666666666,6,9,6,14.5,15.5,2.8,-4.06,1
4,16,1,1,0,16,67,13,9,10,3,3,150.0,0,0,1,1,0,1,19,0,6,9,6.0,14.333333333333334,6,7,6,13.833333333333334,13.9,-0.3,0.79,1
4,3,4,13,0,15,29,13,9,9,2,11,116.0,1,0,0,1,0,1,18,0,6,9,6.0,11.666666666666666,6,8,6,11.666666666666666,8.9,1.4,3.51,1
4,0,1,5,0,15,39,13,8,10,5,3,135.6,1,0,0,1,0,1,19,0,6,9,5.0,12.0,6,10,2,11.333333333333334,8.9,1.4,3.51,0
3,0,1,11,0,15,48,13,16,8,17,0,121.0,0,0,0,1,0,1,19,0,8,8,7.0,14.725714285714288,8,8,7,14.725714285714288,10.8,1.4,1.74,1
4,3,2,8,0,15,34,13,9,8,19,5,118.7,1,0,0,1,0,1,18,0,6,6,6.0,14.166666666666666,6,6,6,13.666666666666666,12.4,0.5,1.79,1
4,0,1,13,0,15,33,13,24,24,5,6,125.7,1,0,0,1,0,0,18,0,6,10,6.0,11.571428571428571,6,8,6,12.333333333333334,12.4,0.5,1.79,1
4,3,4,12,0,15,15,13,24,24,0,1,107.1,1,0,0,1,0,0,20,0,7,7,7.0,12.5,8,8,8,13.1375,12.4,0.5,1.79,1
4,0,1,11,0,15,56,13,9,8,11,17,125.5,0,0,0,1,0,0,18,0,8,10,8.0,12.86,8,10,8,12.86,9.4,-0.8,-3.12,1
4,3,4,0,0,15,46,13,8,8,19,17,127.0,1,0,0,1,0,0,18,0,6,10,6.0,12.25,6,9,6,13.714285714285714,11.1,0.6,2.02,1
4,0,2,16,0,15,20,13,8,10,19,21,113.5,1,0,0,1,0,1,21,0,5,7,4.0,12.0,5,5,5,12.2,10.8,1.4,1.74,1
4,0,1,11,0,15,78,13,9,9,0,21,154.4,0,0,0,1,0,1,18,0,7,9,7.0,15.116666666666667,8,9,8,16.168888888888887,15.5,2.8,-4.06,1
4,6,1,0,0,15,47,13,9,9,11,12,122.0,0,0,1,0,0,0,18,0,5,6,2.0,12.5,5,6,4,10.25,9.4,-0.8,-3.12,0
4,3,2,13,0,15,58,13,24,4,0,6,128.0,1,0,0,1,0,0,19,0,6,11,0.0,7.3999999999999995,6,0,0,6.874999999999999,9.4,-0.8,-3.12,0
4,3,4,0,0,15,26,13,24,9,11,12,117.2,1,0,0,1,0,0,18,0,6,8,6.0,11.875,6,11,4,14.6,11.1,0.6,2.02,1
4,14,1,6,0,8,67,13,16,24,9,10,150.0,1,0,0,1,0,0,34,0,5,6,1.0,11.0,5,5,0,6.874999999999999,12.7,3.7,-1.7,0
4,0,3,16,0,15,57,13,4,4,9,10,155.3,0,0,0,1,0,0,19,0,5,5,5.0,15.2,5,6,5,13.2,7.6,2.6,0.32,1
4,16,1,6,0,16,26,13,10,10,16,5,120.0,1,0,1,0,0,0,19,0,6,7,5.0,11.6,6,12,2,11.0,12.4,0.5,1.79,0
4,6,1,13,0,15,78,13,16,9,17,15,116.1,0,0,1,1,0,0,26,0,6,6,6.0,14.833333333333334,6,7,6,15.142857142857142,11.1,0.6,2.02,1
4,3,1,3,0,15,43,13,28,28,18,20,118.9,1,0,0,1,0,0,21,0,6,12,3.0,11.333333333333334,6,10,3,11.333333333333334,7.6,2.6,0.32,0
4,3,2,9,0,15,57,13,9,9,0,5,127.3,0,0,0,1,0,1,18,0,5,5,5.0,11.2,5,5,5,11.8,11.1,0.6,2.02,1
4,3,4,3,0,15,27,13,8,8,11,17,113.7,1,0,0,1,0,1,20,0,6,8,5.0,13.4,6,9,5,13.666666666666666,9.4,-0.8,-3.12,1
4,6,1,9,0,15,46,13,24,24,0,0,118.5,0,0,0,1,0,0,25,0,5,12,2.0,10.5,5,5,0,6.874999999999999,11.1,0.6,2.02,0
4,0,1,9,0,15,70,13,24,8,0,6,146.7,0,0,0,1,0,0,18,0,5,5,5.0,16.2,5,5,5,16.4,11.1,0.6,2.02,1
4,0,1,11,0,15,54,13,9,9,5,3,124.3,1,0,0,1,0,1,18,0,7,7,7.0,14.542857142857144,8,11,8,14.88181818181818,16.2,0.3,-0.92,1
4,0,1,11,0,15,69,13,25,9,5,12,137.8,0,0,0,1,0,0,19,0,7,7,7.0,13.694285714285714,8,9,8,14.355555555555554,11.1,0.6,2.02,1
4,0,1,13,0,15,26,13,9,8,11,21,130.2,0,0,0,1,0,1,18,0,6,8,6.0,11.285714285714286,6,10,6,11.857142857142858,12.4,0.5,1.79,1
4,8,1,16,0,9,67,13,9,9,19,12,150.0,0,0,1,0,0,0,26,0,3,3,0.0,7.3999999999999995,6,0,0,6.874999999999999,8.9,1.4,3.51,0
4,17,1,11,0,15,4,13,10,10,16,21,100.0,1,0,0,1,0,1,19,0,8,8,7.0,13.058571428571428,8,8,7,13.058571428571428,10.8,1.4,1.74,1
4,0,1,11,0,15,67,13,24,24,11,15,155.6,0,0,0,1,0,0,19,0,7,7,7.0,14.3,8,9,8,14.055555555555555,16.2,0.3,-0.92,1
4,5,4,9,0,15,31,13,10,10,19,21,117.4,0,0,0,1,0,0,19,0,10,15,5.0,11.8,10,14,8,12.0,7.6,2.6,0.32,1
4,0,1,15,0,15,27,13,9,9,11,5,117.5,1,0,0,1,0,0,18,0,6,7,6.0,10.571428571428571,6,11,3,11.666666666666666,16.2,0.3,-0.92,1
4,5,1,11,0,6,45,13,24,10,19,21,120.4,1,0,0,1,0,0,19,0,7,7,6.0,13.333333333333334,7,7,6,13.333333333333334,7.6,2.6,0.32,1
4,0,1,13,0,15,45,13,24,24,19,3,130.9,0,0,1,1,0,0,18,0,6,10,6.0,11.857142857142858,6,9,5,11.0,13.9,-0.3,0.79,1
4,16,1,7,0,16,68,13,9,10,0,17,151.0,0,0,1,1,0,0,26,0,5,6,0.0,7.3999999999999995,5,5,0,6.874999999999999,16.2,0.3,-0.92,0
4,0,1,13,0,15,10,13,8,8,16,17,103.5,1,0,0,1,0,0,20,0,6,7,6.0,12.0,6,7,6,13.0,12.4,0.5,1.79,1
4,0,1,14,1,15,34,13,10,8,19,1,119.4,0,0,0,1,0,0,19,0,6,6,6.0,12.666666666666666,6,6,6,11.666666666666666,12.7,3.7,-1.7,1
4,0,1,13,0,15,42,13,28,10,0,21,134.4,1,0,0,1,0,1,18,0,6,6,6.0,12.166666666666666,6,9,6,13.666666666666666,9.4,-0.8,-3.12,1
4,16,1,13,0,16,54,13,8,10,16,17,143.0,0,0,0,1,0,0,19,0,6,6,6.0,13.333333333333334,6,6,6,14.666666666666666,13.9,-0.3,0.79,1
4,8,1,3,0,9,13,13,25,16,17,15,110.0,0,0,1,1,0,0,34,0,7,8,7.0,15.0,7,7,7,14.571428571428571,12.4,0.5,1.79,1
4,0,4,11,0,15,56,13,8,8,16,17,132.5,1,0,0,1,0,1,18,0,8,8,8.0,13.39125,8,8,8,13.39125,9.4,-0.8,-3.12,1
4,3,1,13,0,15,28,13,16,24,19,1,114.7,0,0,0,1,0,0,19,0,6,9,5.0,12.166666666666666,6,8,6,12.428571428571429,13.9,-0.3,0.79,1
4,3,1,6,0,15,74,13,15,2,5,12,160.15000000000003,0,0,0,1,0,0,18,0,5,9,4.0,11.25,5,6,4,12.5,7.6,2.6,0.32,1
4,0,1,2,0,15,99,13,16,16,17,19,160.15000000000003,1,0,0,1,0,0,18,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,15.5,2.8,-4.06,0
3,14,1,14,1,15,26,13,10,10,19,21,117.0,1,0,0,1,0,0,33,0,6,7,6.0,12.833333333333334,6,8,6,12.857142857142858,12.4,0.5,1.79,1
4,14,1,1,0,8,39,13,16,16,14,19,150.0,0,0,0,1,0,0,34,0,6,10,6.0,14.0,6,11,6,13.1,16.2,0.3,-0.92,1
4,0,1,8,0,15,54,13,9,9,16,12,135.1,1,0,0,1,0,0,18,0,6,7,6.0,13.5,6,8,6,12.5,9.4,-0.8,-3.12,1
0,14,1,10,1,15,43,13,10,10,3,3,136.2,0,0,0,1,0,0,34,0,5,6,5.0,11.0,5,9,5,11.666666666666666,10.8,1.4,1.74,1
3,14,1,13,0,15,26,13,10,10,19,21,116.0,0,0,0,1,0,0,34,0,6,8,6.0,13.0,6,6,6,13.833333333333334,12.7,3.7,-1.7,1
4,0,1,15,0,15,20,13,9,9,19,21,116.3,1,0,0,1,0,0,24,0,6,9,4.0,12.6,6,6,4,11.5,12.7,3.7,-1.7,0
4,5,1,8,0,15,29,13,9,9,19,5,134.0,0,0,0,1,0,1,20,0,6,6,6.0,13.666666666666666,6,6,6,13.333333333333334,12.4,0.5,1.79,1
4,0,4,2,0,15,36,13,24,24,19,12,124.2,1,0,0,0,0,0,19,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,9.4,-0.8,-3.12,0
3,0,1,11,0,15,68,13,10,8,19,17,134.5,0,0,1,1,0,1,18,0,7,7,6.0,14.2,7,7,6,14.2,7.6,2.6,0.32,1
4,0,1,15,0,15,36,13,9,9,0,3,120.7,0,0,1,0,0,0,22,0,6,10,5.0,11.0,6,12,0,6.874999999999999,10.8,1.4,1.74,0
4,3,1,16,0,15,42,13,9,24,0,12,127.1,1,0,0,1,0,0,18,0,6,7,6.0,15.0,6,7,6,16.428571428571427,11.1,0.6,2.02,1
4,14,1,11,0,5,43,13,8,10,19,21,133.0,0,0,0,1,0,0,24,0,7,9,6.0,12.585714285714284,8,9,7,13.44285714285714,13.9,-0.3,0.79,1
4,14,1,10,1,15,43,13,10,10,9,5,128.2,0,0,0,1,0,0,33,0,5,0,0.0,7.3999999999999995,5,0,0,6.874999999999999,12.7,3.7,-1.7,0
4,14,1,16,0,11,78,13,16,27,17,6,160.15000000000003,0,0,0,1,0,0,26,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,8.9,1.4,3.51,0
4,3,4,3,0,15,54,13,9,8,0,15,128.5,1,0,0,1,0,0,18,0,6,7,6.0,11.666666666666666,6,10,6,11.833333333333334,10.8,1.4,1.74,1
4,0,1,8,0,15,62,13,10,8,19,17,128.5,0,0,1,1,0,0,19,0,6,13,3.0,12.666666666666666,6,12,2,10.0,10.8,1.4,1.74,0
4,15,1,16,0,14,54,13,9,10,19,5,142.5,1,0,0,1,0,1,22,0,10,16,8.0,13.5,9,16,7,13.714285714285714,8.9,1.4,3.51,1
4,0,1,16,0,15,43,13,10,8,16,12,106.0,1,0,0,1,0,1,21,0,6,13,6.0,16.153846153846153,6,10,6,15.75,15.5,2.8,-4.06,1
4,0,4,11,0,15,47,13,9,8,0,5,125.5,1,0,0,1,0,1,21,0,7,7,6.0,14.033333333333331,7,7,6,14.033333333333331,7.6,2.6,0.32,1
4,0,6,11,0,15,49,13,9,9,19,12,124.8,1,0,0,1,0,0,18,0,8,8,7.0,13.414285714285716,8,8,7,13.414285714285716,12.7,3.7,-1.7,0
3,5,1,14,1,15,78,13,10,27,19,0,140.9,0,0,0,1,0,0,34,0,10,11,10.5,13.545454545454543,7,7,7,13.571428571428571,16.2,0.3,-0.92,1
4,3,1,8,0,15,79,13,24,9,0,17,148.4,0,0,0,1,0,1,19,0,6,6,6.0,13.833333333333334,6,7,6,14.428571428571429,15.5,2.8,-4.06,1
0,14,1,10,1,15,54,13,24,10,8,22,129.7,0,0,0,1,0,0,34,0,5,8,5.0,12.0,5,9,5,12.857142857142858,13.9,-0.3,0.79,1
3,14,1,16,0,5,43,13,8,8,0,17,128.2,0,0,0,1,0,0,31,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,12.7,3.7,-1.7,0
4,4,4,9,0,15,39,13,10,10,19,21,119.9,1,0,0,0,0,0,34,0,5,5,0.0,7.3999999999999995,5,0,0,6.874999999999999,9.4,-0.8,-3.12,0
4,0,1,11,0,15,69,13,24,24,0,0,141.0,1,0,0,1,0,1,18,0,7,7,7.0,15.135714285714286,8,8,8,15.287499999999998,12.4,0.5,1.79,1
0,14,1,11,0,5,43,13,8,9,11,17,140.0,0,0,0,1,0,1,26,0,7,13,5.0,12.74,8,12,6,10.978571428571428,16.2,0.3,-0.92,0
4,0,1,3,0,15,33,13,9,9,11,12,117.0,0,0,0,1,0,1,19,0,6,7,6.0,13.428571428571429,6,6,6,13.166666666666666,15.5,2.8,-4.06,1
4,15,1,9,0,14,54,13,16,20,17,15,140.2,0,0,0,1,0,0,20,0,10,16,9.0,12.555555555555555,9,14,8,11.11111111111111,8.9,1.4,3.51,1
4,0,1,13,0,15,31,13,28,28,18,20,129.3,0,0,0,1,0,0,19,0,6,8,6.0,11.5,6,7,6,11.166666666666666,7.6,2.6,0.32,1
4,0,1,3,0,15,54,13,10,10,19,21,145.3,0,0,0,1,0,0,18,0,6,6,6.0,13.666666666666666,6,9,6,12.333333333333334,7.6,2.6,0.32,1
